39.9879939556	20.9307620525
21.6951041222	22.7930140495
207.055514812	262.216645002
18.4804799557	21.939494133
32.3070440292	32.8869240284
27.9735088348	22.4735059738
21.1721909046	1.23505401611
34.3488190174	47.5154178143
167.051376104	129.071713924
286.419689894	242.991583109
17.0165889263	22.1293568611
690.641504049	698.345541954
16.8724589348	19.0494720936
116.681188822	84.0284819603
19.7958939075	18.3624010086
21.4664099216	27.622202158
57.1440751553	34.277518034
38.3362381458	38.7575721741
41.2742679119	24.5583758354
168.945781946	303.523686171
34.0855429173	39.3415718079
70.917137146	54.3830330372
63.5325989723	65.1710650921
61.4899749756	59.3485479355
64.3472030163	38.4150640965
83.673844099	56.691163063
20.6621119976	22.004668951
43.7317500114	25.6781790257
20.2879400253	21.012034893
91.8970069885	96.3806121349
24.9025468826	20.1272470951
19.5410399437	23.6885390282
94.0707099438	100.129473925
20.5579869747	21.9089479446
71.2055499554	102.090496063
43.1303789616	25.6983418465
90.2960169315	95.4603741169
313.795372009	313.972826004
40.2526400089	37.8764848709
384.942983866	355.271586895
23.648059845	23.9211080074
17.8244018555	19.2741429806
104.345467806	107.808341026
58.7566070557	51.2425320148
43.738822937	23.2720429897
37.5858929157	38.979902029
167.080272913	184.40399003
164.464180946	303.351560116
144.484822989	44.0208311081
31.7105801105	42.556166172
30.3164069653	17.633095026
22.5770289898	19.0411200523
20.5793311596	19.7297151089
38.916520834	42.2250051498
21.7750039101	21.8755588531
26.7382469177	27.1275751591
4.64124512672	23.8637268543
42.4877128601	18.7904717922
384.3202281	384.909662962
86.7020289898	53.4896249771
19.5135440826	19.6153080463
209.592891932	195.54024601
115.478319883	165.33509016
23.6334860325	22.4796237946
21.602836132	21.0825078487
23.0890080929	30.9169421196
145.67181015	170.731411934
150.981059074	137.480231047
58.2218902111	41.3506059647
49.8056828976	50.2460529804
18.4789950848	20.3751311302
22.2318041325	27.514688015
23.1829390526	22.7128248215
342.146335125	354.275449038
20.3145909309	20.8053371906
41.5313749313	39.1275939941
20.6451640129	38.3729770184
354.168124914	231.816670895
17.2287139893	21.0621919632
22.2238490582	22.4558999538
17.7303881645	18.9739360809
23.1968510151	27.6107609272
22.1489779949	20.7249078751
19.5209839344	21.1674129963
0.151132106781	18.6809170246
24.042318821	23.5823421478
18.8089179993	21.0551099777
21.856926918	21.4026660919
22.9607069492	20.1698489189
137.091963053	97.1196351051
20.5027270317	19.461728096
354.59401083	378.908749104
4.03750920296	0.773511886597
4.754997015	2.71004104614
0.926245927811	0.875518083572
25.8542468548	25.3931789398
22.7930808067	21.7864210606
2.48602199554	0.617088794708
2.9705581665	0.194481134415
1.76641988754	0.150059938431
1.43626523018	3.69913196564
3.20331692696	1.04993796349
3.40830492973	1.27583813667
22.3097159863	22.5774219036
1.67360711098	0.23096203804
22.1622121334	23.7665429115
20.2136390209	0.791981935501
0.106447935104	0.103194952011
4.9824681282	9.38883805275
2.37450385094	1.8601307869
23.3032159805	23.8863148689
20.7486460209	17.9954750538
2.24465203285	0.247090101242
0.110069036484	0.105247020721
289.349926949	332.169660091
2.14400887489	21.9064090252
2.7455739975	1.67934703827
23.8224349022	23.6265981197
27.9564878941	24.0125010014
7.188560009	3.06036520004
0.130429983139	0.132145881653
2.28032112122	26.3902480602
1.05258107185	2.62555384636
10.0175669193	3.3069729805
0.156288862228	0.181934833527
72.6751830578	75.4485399723
891.827965975	851.424823999
3.66016387939	0.806091070175
3.99057602882	1.86643099785
5.71409106255	0.208131074905
160.164994001	174.51005578
3.024944067	1.67267179489
9.38670182228	2.65629196167
31.3687479496	21.4451818466
20.5233669281	20.8050029278
26.0881369114	22.024835825
24.0425999165	22.2625668049
23.7068009377	22.2481000423
3.30103492737	5.75229310989
19.9972851276	16.395624876
19.6600520611	25.734153986
22.2823030949	22.8938441277
2.84300303459	1.69080495834
19.621571064	38.6186189651
0.109414100647	0.103840112686
4.89888882637	9.10024380684
41.2002038956	44.5744769573
21.3450119495	22.0026960373
30.4491839409	46.4496049881
2.85929083824	1.09610700607
3.78944087029	51.2678182125
1.2385699749	0.255709171295
3.1213619709	19.5289230347
25.0883469582	23.0653529167
79.6414101124	35.0576639175
1.80046701431	25.4895861149
3.93042898178	10.3964998722
21.8165309429	22.0615279675
0.178597927094	0.107682943344
2.46096110344	26.3039560318
24.1509969234	26.7741420269
3.72942614555	10.5742638111
1.38892602921	0.862308979034
2.26925492287	8.98567700386
0.258625984192	0.148187875748
19.0290749073	16.3342289925
439.048784018	446.506287813
406.380369902	360.244705915
23.897053957	22.037883997
1.46713805199	22.7469089031
47.9683980942	103.518632889
2.31380295753	0.251374959946
42.881114006	49.8342530727
1.56785678864	0.71209692955
226.98536396	24.6444320679
9.06456685066	9.88279604912
5.93794393539	12.5369520187
4.32878494263	0.312451124191
5.20004987717	11.5776021481
6.54574203491	0.634212017059
0	133.482676029
89.435213089	222.785707951
0	212.900352001
0	5.2634871006
0	1.57451486588
5.81533694267	3.12383389473
7.94739508629	0.562836885452
2.46076321602	2.00657296181
0.716303110123	0.300896883011
2.46767997742	1.86608195305
4.2390089035	3.0664961338
0.159711122513	0.17794418335
1.11186408997	0.923147916794
4.01943516731	10.3557870388
1.32730603218	0.681349039078
0.115876913071	0.127204179764
1.48647999763	0.239912033081
0.349612951279	21.1287958622
3.20385813713	2.13841080666
3.22194600105	1.57752919197
61.1504728794	43.6994850636
0.234476804733	0.219683170319
4.45287585258	9.27713918686
2.29612398148	0.501045942307
42.6155560017	10.8810851574
4.01135110855	20.2912359238
2.35740709305	20.2183799744
1.71890091896	24.2472741604
2.86793684959	21.2953710556
24.044978857	26.8604040146
4.36707091331	20.6065511703
24.8177859783	23.0928180218
3.58451795578	2.67943906784
0.472637176514	24.0224070549
25.8555979729	20.814925909
28.1763532162	588.952461958
0.508286952972	3.60249900818
8.12117099762	3.93021011353
24.5766839981	26.1887478828
0.498683929443	2.31726098061
2.21276092529	29.0720698833
2.95269489288	27.4359490871
0.104052066803	17.344315052
19.7451770306	539.289401054
24.6994299889	21.8181591034
23.6856110096	27.9207749367
16.2096500397	16.6039450169
3.21367001534	1.79945111275
23.6914758682	20.7452530861
1.9451110363	17.9325330257
0.118315935135	20.5880570412
23.8681819439	24.406899929
1.4448029995	24.0824670792
5.91869401932	2.21680212021
22.0385620594	25.5265359879
0.118374824524	71.9867589474
10.6141269207	15.8994960785
24.2357950211	22.8558371067
7.92684793472	22.9744741917
24.3237040043	21.5942959785
24.6789338589	519.042892933
3.76637387276	22.1629920006
23.6177098751	21.7184422016
24.272944212	616.202480078
4.89097094536	21.8361470699
6.11814498901	2.64548397064
23.3426060677	22.2456858158
5.90266418457	17.8297600746
24.1730430126	27.9670729637
21.676625967	23.2444529533
5.14705085754	23.4463758469
25.2067670822	21.3610019684
187.278593063	25.2957069874
17.402354002	20.7129580975
3.33324694633	0.52965593338
25.0535171032	25.48579216
17.5760400295	20.1393032074
24.2602479458	25.0880901814
113.952831984	81.1112890244
0.34575009346	41.1595311165
1.13321280479	0.114115953445
4.04220700264	8.25851583481
4.21183800697	26.5457980633
3.29670000076	3.67701196671
1.7982108593	0.118417024612
3.87308979034	26.3404090405
43.8002231121	88.4275150299
3.0032491684	1.68684196472
3.92692279816	25.3090209961
23.7678830624	19.625880003
0.11900305748	16.7045609951
23.960517168	22.0825309753
2.74788713455	25.3137309551
0.580463171005	16.5293998718
23.2511310577	4.07242798805
104.164903164	131.380587101
24.8678908348	22.6523149014
1.89943289757	1.69675302505
1.2516849041	22.5506570339
1.79993891716	21.119603157
1.04454684258	1.35299301147
1.66807603836	2.17232990265
3.1441590786	1.77734208107
1.29798102379	1.33659410477
16.6378219128	1.18524193764
1.46669197083	1.33099102974
0.666368961334	1.17241215706
2.00134110451	1.31735491753
1.42085790634	20.8336160183
2.56553196907	2.16339707375
16.3955578804	18.759925127
1.18650102615	0.219499826431
3.6295568943	20.4518549442
24.8662040234	2.35320997238
